ProductID,ProductName,Category,Subcategory,Brand,CostPrice,SellingPrice,Rating
P00611,BlueArc Cooling N475,Appliances,Cooling,BlueArc,2530.89,3847.52,4.6
P00612,MintLeaf Skin Care O772,Beauty,Skin Care,MintLeaf,849.48,1019.86,3.9
P00613,zenix women clothing p497,Fashion,Women Clothing,Zenix,2345.60,4471.70,4.1
P00614,MintLeaf Hair Care Q673,Electrnics,Hair Care,MintLeaf,518.71,701.60,3.3
P00615,MintLeaf Men Clothing R727,Fashion,Men Clothing,MintLeaf,1116.76,1894.30,3.5
P00616,Cresta Cooling S976,Appliances,Cooling,cresta,2620.01,4741.16,4.5
P00617,Aster Smartphones T511,Electronics,Smartphones,Aster,free,8456.88,4.8
P00618,Vistara Footwear U704,sports,Footwear,vistara,2983.20,3963.51,3.5
P00619,Luma Footwear V535,Fashion,FOOTWEAR,Luma,1022.67,-499.00,2.8
P00620,Solace Headphones W264,Electronics,Headphones,Solace,8964.23,17250.13,3.8
P00621,Mira-Smartphones-X400,Electronics,Smartphones,Mira,5467.38,9406.25,3.2
P00622,Zenova-Outdoor-Y108,Sports & Fitness,Outdoor,Zenova,643.79,824.47,4.1
P00623,Nexa Laptops Z603,FASHION,Laptops,Nexa,3285.39,4726.10,4.5
P00624,Cresta Watches A48,Fashion,Watches,Cresta,1073.17,1432.09,4.4
P00625,Zenova Kitchen Appliances B297,Appliances,Kitchen Appliances,Zenova ,4855.30,6342.01,4.4
P00626,PrimeNest Outdoor C650,Sports & Fitness,Outdoor,PrimeNest,1037.17,1985.88,5.0
P00627,,Electronics,Laptops,Vistara,10242.46,18334.22,3.7
P00628,UrbanPeak Watches E326,Fashion,,UrbanPeak,1176.52,1684.94,4.4
P00629,Echo Laptops F708,Electronics,Laptops,Echo,4139.87,6493.18,4.5
P00630,Mira Smart Watches G267,Electronics,Smart Watches,Mira,10091.27,21027.22,4.3
P00631,Nexa Footwear H913,Fashion,Footwear,Nexa,834.79,1713.52,4.3
P00632,Mira Cookware I738,Home & Kitchen,Cookware,Mira,3439.70,4593.87,3.6
P00633,Rivon Watches J981,Fashion,Watches,Rivon,512.63,386.25,4.8
P00634,MintLeaf Fragrance K587,Beauty,Fragrance,MintLeaf,855.57,1564.59,3.8
P00635,MintLeaf Personal Care L126,Beauty,,MintLeaf,574.42,1066.86,4.2
P00636,Orbito Men Clothing M136,Fashion,Men Clothing,Orbito,1489.86,2200.49,4.1
P00637,Zenix Yoga N809,Sports & Fitness,Yoga,zenix,1365.37,1896.62,4.2
P00638,BlueArc Women Clothing O743,Fashion,Women Clothing,BlueArc,898.80,1736.69,3.0
P00639,Luma Children P229,Books,Children,Luma,216.06,420.82,4.2
P00640,Cresta Smartphones Q936,Electronics,Smartphones,Cresta,7106.42,11920.31,4.2
P00641,Vistara Academic R301,Books,Academic,Vistara,303.43,378.83,3.4
P00642,Altura Men Clothing S80,electronics,,Altura,1115.34,1805.56,3.6
P00643,Zenix Outdoor T409,Sports & Fitness,Outdoor,Zenix,1644.54,3066.15,3.8
P00644,UrbanPeak Yoga U762,Sports & Fitness,Yoga,UrbanPeak,1602.26,2626.13,3.4
P00645,Nexa Kitchen Appliances V365,Appliances,Kitchen Appliances,Nexa,2248.79,4623.47,3.7
P00646,Nexa Headphones W910,Electronics,Headphones,Nexa,9452.45,19831.35,6.2
P00647,Zenix Makeup X257,Beauty,Makeup,Zenix,721.71,1430.75,4.1
P00648,Zenix Nutrition Accessories Y226,Sports & Fitness,Nutrition Accessories,Zenix,2141.06,2784.41,3.5
P00649,Aster Laptops Z239,Electronics,Laptops,Aster,6875.15,12700.30,5.0
P00650,Vistara Bags A678,Fashion,Bags,Vistara,1002.19,"1,338.64",4.2
P00651,Solace Non-Fiction B929,Books,Non-Fiction,Solace,369.56,622.96,4.4
P00652,UrbanPeak Storage C425,Home & Kitchen,Storage,urbanpeak,2679.76,4290.61,3.8
P00653,Luma Breakfast D886,Grocery,Breakfast,Luma,N/A,308.42,4.5
P00654,Echo Cleaning E670,Appliances,Cleaning,Echo,N/A,11210.33,4.5
P00655,Vertex Accessories F466,Electronics,Accessories,Vertex,5531.71,7289.43,3.5
P00656,PrimeNest Cleaning G865,Appliances,Cleaning,PrimeNest,7787.31,9683.77,4.3
P00657,PrimeNest Storage H824,Home & Kitchen,Storage,PrimeNest,1084.15,1825.69,3.5
P00658,Vertex Men Clothing I258,Fashion,Men Clothing,Vertex,714.38,1089.32,3.7
P00659,Vertex Accessories J187,Electronics,Accessories,Vertex,9687.73,18267.77,3.6
P00660,Nova Packaged Food K523,Home and Kitchen,Packaged Food,Nova,208.98,429.76,4.5
P00661,BlueArc Outdoor L528,Sports & Fitness,Outdoor,BlueArc,2463.11,3814.18,3.9
P00662,Echo Bags M850,Fashion,Bags,Echo,1071.28,1631.20,4.6
P00663,Aster Hair Care N46,Beauty,Hair Care,ASTER,592.18,812.08,4.2
P00664,UrbanPeak Accessories O666,Electronics,Accessories,UrbanPeak,8499.27,14600.28,4.8
P00665,Luma Headphones P700,Electronics,Headphones,Luma,7069.91,12383.89,4.5
P00666,Nova Women Clothing Q822,Fashion,Women Clothing,Nova,free,1156.84,4.7
P00667,Kairo Headphones R546,,Headphones ,Kairo,4544.12,8607.66,3.2
P00668,Nexa Laptops S737,Electronics,Laptops,Nexa,11326.01,20970.62,4.7
P00669,Zenova Home Decor T251,Home & Kitchen,Home Decor,Zenova,3246.88,5000.75,4.1
P00670,Zenix Home Decor U351,Home & Kitchen,Home Decor,Zenix,572.16,814.34,3.6
P00671,Vertex Smartphones V937,Electronics,Smartphones,Vertex,3466.40,5471.92,2.9
P00672,Orbito Beverages W221,Grocery,Beverages,Orbito,398.27,798.98,4.1
P00673,Cresta Laptops X133 ,Electronics,Laptops,Cresta,6507.97,8853.40,-1
P00674,Nova Laptops Y799,FASHION,Laptops,Nova,15922.19,19392.92,3.8
P00675,Cresta Footwear Z327,Fashion,Footwear,Cresta,1104.69,1384.46,4.5
P00676,Nova Breakfast A523,Grocery,Breakfast,Nova,499.69,781.37,4.3
P00677,Zenova Furniture B852,Home & Kitchen,Furniture,Zenova,2627.65,4241.20,4.3
P00678,Altura Furniture C233,Home & Kitchen,Furniture,Altura,1202.22,2153.38,3.5
P00679,Vertex Skin Care D642,Beauty,Skin Care,Vertex,963.45,1558.65,4.7
P00680,Rivon Skin Care E751,Beauty,Skin Care,Rivon,754.59,1153.90,4.4
P00681,Vertex Cooling F232,Appliances,Cooling,Vertex,1869.66,2911.19,4.0
P00682,Vistara Storage G844,Home & Kitchen,Storage,Vistara,2619.09,4541.00,4.2
P00683,Altura Smart Watches H357,Electronics,Smart Watches,Altura,4722.55,7948.53,4.5 
P00684,Solace Fragrance I699,Beauty,Fragrance,Solace,821.54,1144.43,N/A
P00685,Altura Watches J553,Fashion,Watches ,Altura,1505.10,1825.11,4.5
P00686,Cresta Fiction K215,Books,Fiction,Cresta,742.57,1384.36,4.0
P00687,Solace Outdoor L620,Sports & Fitness,Outdoor,Solace,1708.91,2402.15,3.9
P00688,PrimeNest Smartphones M171,Electronics,Smartphones,PrimeNest,10548.17,15551.38,4.9
P00689,Mira Hair Care N123,Beauty,Hair Care,Mira,409.37,735.75,3.6
P00690,Aster Laptops O694,Electronics,Laptops,Aster,16197.25,20635.31,3.8
P00691,Nova Academic P714,Books,Academic,Nova,413.24,578.28,4.0
P00692,Aster Women Clothing Q899,Fashion,Women Clothing,Aster,734.78,1258.47,3.9
P00693,Cresta Personal Care R703,Beauty,Personal Care,Cresta,1054.18,2134.05,-1
P00694,Aster-Bags-S369,Fashion,Bags,Aster,1323.41,2697.33,3.6
P00695,Solace Headphones T262,Electronics,Headphones,Solace,5936.97,10499.07,3.6
P00696,Cresta Bags U219,Fashion,Bags,Cresta,1355.19,2829.17,4.5
P00697,Vertex Men Clothing V189,Fashion,Men Clothing,Vertex,880.05,1405.08,3.7
P00698,Rivon Outdoor W597,Sports & Fitness,Outdoor,Rivon,1278.56,2457.73,3.4
P00699,Rivon Furniture X474,Home & Kitchen,Furniture,Rivon,2373.91,3490.96,4.6
P00700,Vistara Kitchen Appliances Y556,Appliances,Kitchen Appliances,Vistara,6355.84,12983.82,4.7
P00701,Nexa Makeup Z494,Beauty,Makeup,Nexa,1271.24,1717.01,3.4
P00702,Zenova Small Appliances A995,Appliance,Small Appliances,Zenova,3706.71,4427.12,3.7
P00703,Mira Fiction B181,Books,Fiction,Mira,376.49,624.90,6.2
P00704,Vertex Non-Fiction C813,sports,Non-Fiction,Vertex,272.23,344.25,3.7
P00705,Mira Cooling D449,Appliances,Cooling,Mira,5355.54,10540.29,five
P00706,Vistara Headphones E469,Electronics,Headphones,Vistara,9880.15,15263.30,2.3
P00707,Mira Home Appliances F793,Appliances,Home Appliances,Mira,5326.89,7277.59,4.1
P00708,UrbanPeak Accessories G777,Electronics,Accessories,UrbanPeak,5460.34,11442.80,3.2
P00709,Zenix Headphones H903,Electronics,Headphones,Zenix,8127.15,10111.69,4.0
P00710,Zenova Smart Watches I839,Electronics,Smart Watches,Zenova,7266.99,N/A,4.8
P00711,Zenix Bedding J961,Home & Kitchen,Bedding,Zenix,3090.61,6296.88,3.2
P00712,Nova Footwear K788,Fashion,Footwear,Nova,608.24,1196.83,4.3
P00713,Rivon Outdoor L842,Sports & Fitness,Outdoor,Rivon,free,1215.03,3.7
P00714,Luma Fitness Equipment M780,Sports & Fitness,Fitness Equipment,Luma,1402.66,1717.26,3.0
P00715,Mira Smartphones N82,Electronics,Smartphones,Mira,4286.28,"₹7,814.08",4.4
P00716,Aster Bedding O365,Home & Kitchen,Bedding,Aster,1289.35,2015.29,3.4
P00717,Luma Women Clothing P397,Fashion,Women Clothing,Luma,886.63,1121.98,4.9
P00718,Kairo Non-Fiction Q950,Books,Non-Fiction,Kairo,449.48,895.30,4.0
P00719,BlueArc Fitness Equipment R372,Sports & Fitness,Fitness Equipment,BlueArc,"1,125.70",1858.85,4.5
P00720,Rivon Laptops S941,Electronics,Laptops,Rivon,7038.75,8834.15,4.3
P00721,UrbanPeak Sportswear T989,Sports & Fitness,Sportswear,UrbanPeak,1100.42,1828.99,4.3
P00722,Solace Cookware U939,Home & Kitchen,Cookware,Solace,737.55,1075.48,3.5
P00723,Cresta Men Clothing V985,Fashion,Men Clothing,Cresta,1474.01,2809.25,4.6
P00724,Nexa Skin Care W198 ,Beauty,Skin Care,Nexa,604.85,1218.74,4.6
P00725,Aster Personal Care X802,Beauty,Personal Care,Aster,746.03,1067.74,3.1
P00726,UrbanPeak Fragrance Y824,Beauty,Fragrance,UrbanPeak,330.64,655.42,3.9
P00727,Vertex Headphones Z238,Electronics,Headphones,Vertex,6115.41,9770.14,4.5
P00728,Mira Hair Care A411,Beauty,Hair Care,Mira,453.06,935.36,4.0
P00729,Echo Headphones B943,Electronics,Headphones,Echo,N/A,15483.53,3.7
P00730,Altura Non-Fiction C981,Appliance,Non-Fiction,Altura,476.38,926.60,6.2
P00731,UrbanPeak Women Clothing D649,Fashion,Women Clothing,UrbanPeak,2542.17,3774.46,4.5 
P00732,Nexa Women Clothing E876,Fashion,Women Clothing,Nexa,2004.18,3740.26,4.5
P00733,Vistara Home Decor F658,Home & Kitchen,home decor,Vistara,1358.43,1843.26,3.9
P00734,Echo Bags G11,Fashion,Bags,Echo,803.26,1413.58,4.6
P00735,PrimeNest Watches H703,Fashion,Watches,PrimeNest,1329.80,2011.64,4.1
P00736,Kairo Headphones I273,Electronics,Headphones,Kairo,8027.25,10477.82,4.2
P00737,Rivon Headphones J590,Electronics,Headphones,Rivon,6465.41,7994.53,4.0
P00738,Zenix Academic K838,Books,Academic,Zenix,434.05,695.81,3.3
P00739,Orbito Accessories L671,Electronics,Accessories,Orbito,18596.17,24436.38,4.0
P00740,PrimeNest Small Appliances M717,Appliances,Small Appliances,PrimeNest,5325.30,10005.91,3.9
P00741,Solace Fiction N635,Books,Fiction,Solace,219.39,423.32,3.4
P00742,Nexa Smartphones O506,Electronics,Smartphones,Nexa,7979.36,14688.49,4.9
P00743,Luma Cookware P681,Home & Kitchen,Cookware,Luma,1829.40,3383.63,3.7
P00744,PrimeNest Laptops Q869,Electronics,Laptops,PrimeNest,14343.40,-499.00,4.1
P00745,UrbanPeak Smart Watches R631,Electronics,Smart Watches,UrbanPeak,10481.32,"19,521.25",3.3
P00746,Zenova Packaged Food S790,Grocery,Packaged Food,Zenova,175.10,306.90,5.0
P00747,MintLeaf Fiction T787,Books,Fiction,MintLeaf,218.51,331.05,3.6
P00748,Rivon Makeup U198,Beauty,Makeup,Rivon,483.90,980.81,4.2
P00749,BlueArc Cooling V957,Appliances,Cooling,UnknownBrand,6722.75,11624.05,3.8
P00750,BlueArc Home Appliances W984,Appliances,Home Appliances,BlueArc,6694.05,13366.69,3.1
P00751,Aster Business X451 ,Books,Business,Aster,544.88,926.42,5.0
P00752,,Electronics,Smartphones,Vistara,8672.93,12782.79,3.1
P00753,PrimeNest Storage Z655,Home & Kitchen,Storage,PrimeNest,2325.97,2789.70,5.0
P00754,Nova Non-Fiction A697,Books,Non-Fiction,Nova,-250.00,541.35,4.2
P00755,MintLeaf Kitchen Appliances B915,Appliances,Kitchen Appliances,MintLeaf,5919.88,10932.75,3.5
P00756,Altura Laptops C812,Electronics,Laptops,Altura,5442.69,9598.59,3.7
P00757,Rivon Cookware D96,Home & Kitchen,Cookware,Rivon,2054.00,4163.73,4.7
P00758,Vertex Smart Watches E929,Electronics,Smart Watches,Vertex,8134.11,13359.82,2.9
P00759,Zenix Men Clothing F470,Fashion,Men Clothing ,Zenix,790.87,"1,237.50",3.7
P00760,Aster Skin Care G389,Beauty,Skin Care,Aster,1149.79,1461.77,3.8
P00761,Altura Storage H147,Home & Kitchen,Storage,Altura,2525.22,5232.61,4.9
P00762,Echo Storage I359,Home & Kitchen,Storage,Echo,1803.91,3777.20,4.2
P00763,Cresta Packaged Food J284,Grocery,Packaged Food,Cresta,237.39,341.17,3.5
P00764,Rivon Home Decor K320,Home & Kitchen,Home Decor,Rivon,2492.53,4289.08,3.8
P00765,Vistara Hair Care L349,Beauty,Hair Care,Vistara,526.35,916.47,3.6
P00766,Solace Cleaning M997,Appliances,Cleaning,Solace,10205.93,13754.46,3.3
P00767,Mira Nutrition Accessories N672,Sports & Fitness,Nutrition Accessories,Mira,968.77,2019.16,3.7
P00768,UrbanPeak Bedding O852,Home & Kitchen,Bedding,UrbanPeak,1717.83,3094.35,2.8
P00769,Altura Kitchen Appliances P171,Appliances,Kitchen Appliances,Altura,3512.30,6932.21,4.8
P00770,PrimeNest Footwear Q233,Fashion,Footwear,PrimeNest,1003.46,1556.73,3.5
P00771,Orbito Home Decor R199,Home & Kitchen,Home Decor,Orbito,2238.40,3015.70,4.4
P00772,Luma Fitness Equipment S854,Sports & Fitness,Fitness Equipment,Luma,1339.68,2528.72,4.5
P00773,Rivon Watches T831,Fashion,Watches,Rivon,1363.17,1679.91,4.2
P00774,Kairo Cooling U359,Appliances,Cooling,Kairo,4356.19,8513.69,3.9
P00775,Aster Bedding V882,Home & Kitchen,Bedding,Aster,3495.25,5985.20,4.7
P00776,Orbito Breakfast W205,Grocery,Breakfast,Orbito,229.60,363.85,4.0
P00777,Luma Breakfast X126,Grocery,Breakfast,Luma,156.85,₹293.78,3.4
P00778,Kairo Home Decor Y452,Home & Kitchen,Home Decor,Kairo,2660.89,3590.49,4.5
P00779,Orbito Cooling Z176,Appliances,Cooling ,Orbito,2181.46,3271.13,3.4
P00780,Rivon Smartphones A475,Electronics,Smartphones,Rivon,3959.36,5477.15,3.3
P00781,Altura Home Appliances B533,Appliances,Home Appliances,Altura,3694.54,5312.92,3.0
P00782,Nova Bags C847,Fashion,Bags,Nova,1432.53,1859.83,3.6
P00783,PrimeNest Smartphones D89,Electronics,Smartphones,PrimeNest,7175.91,13472.11,3.6
P00784,Nexa Storage E340,Home & Kitchen,Storage,Nexa,1556.92,3005.05,4.5
P00785,Solace Makeup F589,Beauty,Makeup,Solace,720.12,1483.68,4.6
P00786,Zenix Yoga G609,Sports & Fitness,Yoga,Zenix,1936.94,,4.5
P00787,Kairo Bedding H872,Home & Kitchen,Bedding,Kairo,2222.29,4410.27,5.0
P00788,Echo Non-Fiction I49,Books,Non-Fiction,Echo,554.71,689.59,3.1
P00789,Solace Makeup J68,Beauty,Makeup,Solace,757.73,1066.21,3.5
P00790,Echo Small Appliances K742,Appliances,Small Appliances,Echo,9209.87,19024.17,2.9
P00791,Nexa Bedding L199,Home & Kitchen,Bedding,Nexa,2920.70,4779.01,4.3
P00792,BlueArc Fragrance M697,Beauty,Fragrance,BlueArc,1305.36,2167.23,4.4
P00793,Solace Nutrition Accessories N214,Sports & Fitness,Nutrition Accessories,Solace,482.52,600.63,3.9
P00794,Kairo Smart Watches O834,Electronics,Smart Watches,Kairo,16341.27,27860.93,4.0
P00795,Rivon Accessories P52,Electronics,Accessories,Rivon,9667.22,11949.37,3.9
P00796,Nova Storage Q149,Home & Kitchen,Storage,Nova,4774.87,5911.38,4.6
P00797,Kairo Academic R104,Books,Academic,Kairo,225.62,356.16,4.3
P00798,BlueArc Non-Fiction S352,Books,Non-Fiction,BlueArc,314.30,₹650.02,4.1
P00799,Orbito Yoga T751,Home and Kitchen,Yoga,Orbito,1230.04,1966.57,4.8
P00800,BlueArc Headphones U623,Electronics,Headphones,BlueArc,6973.31,10699.37,4.5
P00801,PrimeNest Bags V343,Fashion,Bags,PrimeNest,1108.17,1751.74,3.3
P00802,MINTLEAF CHILDREN W507,Books,Children,MintLeaf,425.23,777.99,4.8
P00803,Luma Bags X259,Fashion,Bags,Luma,1468.94,2727.30,N/A
P00804,Orbito Cooling Y253,Appliances,Cooling,Orbito,4400.09,8033.27,3.3
P00805,Solace Bedding Z279,Home & Kitchen,Bedding,Solace,1491.97,2373.80,4.4
P00806,Vistara Beverages A696,Grocery,Beverages,Vistara,163.92,282.72,3.8
P00807,UrbanPeak Women Clothing B422,Fashion,Women Clothing,UrbanPeak,1528.78,1809.16,3.5
P00808,Nova Fitness Equipment C409,Sports & Fitness,Fitness Equipment,Nova,1418.29,2927.16,4.4
P00809,Rivon Skin Care D159,Beauty,Skin Care,Rivon,731.26,1259.37,4.9
P00810,Cresta Bags E719,Fashion,Bags,CRESTA,769.50,1325.05,3.6
P00811,Kairo Headphones F317,Electronics,Headphones,Kairo,6185.97,12069.17,5.0
P00812,Zenova Personal Care G311,Beauty,Personal Care,Zenova,1071.87,1518.88,4.0
P00813,Aster Home Decor H717,Home & Kitchen,,Aster,1602.54,2372.28,3.6
P00814,Kairo Cookware I554,Home & Kitchen,Cookware,Kairo,1668.40,2385.09,5.0
P00815,MintLeaf Home Decor J609,FASHION,Home Decor,MintLeaf,2935.50,4778.91,3.9
P00816,BlueArc Business K321,Books,Business,BlueArc,293.96,417.01,3.7
P00817,Kairo Cookware L125,Home & Kitchen,Cookware,Kairo,2501.03,4404.04,2.9
P00818,Vertex Laptops M191,Electronics,Laptops,Vertex,19202.35,25937.00,4.7
P00819,Rivon Yoga N64,electronics,Yoga,Rivon,2107.99,3914.19,4.2
P00820,Altura Smart Watches O462,Electronics,Smart Watches,ALTURA,4763.02,9216.45,3.7
P00821,Luma Makeup P191,Beauty,Makeup,Luma,615.63,777.05,3.6
P00822,Aster Bags Q649,Fashion,Bags,Aster,940.96,0,4.2
P00823,Cresta Yoga R650,Sports & Fitness,Yoga,Cresta,0,9531.27,4.8
P00824,Kairo Watches S821,Fashion,Watches,Kairo,788.85,932.42,4.1
P00825,Zenix Sportswear T379,Sports & Fitness,Sportswear,Zenix,2512.47,5272.74,-1
P00826,Vertex Bedding U781,Home & Kitchen,Bedding,Vertex,4327.50,7005.34,4.6
P00827,Aster Makeup V506,Beauty,Makeup,Aster,527.12,1020.09,4.5 
P00828,Vistara Accessories W988,Electronics,Accessories,Vistara,17780.14,23151.50,3.8
P00829,Rivon Smartphones X22,Electronics,Smartphones,Rivon,-250.00,29519.14,3.1
P00830,Orbito Furniture Y120,Home & Kitchen,Furniture,Orbito,3342.48,4162.38,4.0
P00831,Nexa Accessories Z661,Electronics,Accessories,Nexa,4806.21,6160.41,3.2
P00832,Nova Home Appliances A428,Appliances,Home Appliances,nova,8057.34,11596.45,4.0
P00833,Zenix Hair Care B275,Beauty,Hair Care,Zenix,716.78,1300.88,4.2
P00834,Cresta Makeup C471,Home and Kitchen,Makeup,Cresta,1161.40,2323.31,4.2
P00835,UrbanPeak Bedding D873,Home & Kitchen,Bedding,UrbanPeak,2498.72,N/A,4.2
P00836,Nova Fiction E859,Books,Fiction,Nova,315.88,481.78,3.4
P00837,URBANPEAK NON-FICTION F469,Books,Non-Fiction,UrbanPeak,762.76,1299.87,3.6
P00838,Rivon Storage G59,Home & Kitchen,Storage,Rivon,1506.19,1846.13,3.9
P00839,Mira Women Clothing H365,Fashion,Women Clothing,Mira,881.49,550.58,3.3
P00840,BlueArc Outdoor I737,Sports & Fitness,Outdoor,BlueArc,2506.35,4425.78,4.6
P00841,Solace Small Appliances J494,Appliances,Small Appliances,Solace,6259.14,9870.80,3.4
P00842,Aster Cooling K75,Appliances,Cooling,Aster,4844.26,7117.59,5.0
P00843,Mira Bedding L396,Home & Kitchen,Bedding,Mira,2036.21,3924.63,4.3
P00844,Kairo Home Appliances M984,Appliances,Home Appliances,Kairo,5332.67,10480.81,3.8
P00845,Echo Outdoor N782,Sports & Fitness,Outdoor,Echo,2625.41,4086.70,3.5
P00846,Orbito Fitness Equipment O135,Sports & Fitness,Fitness Equipment,Orbito,1029.35,1812.08,4.0
P00847,PrimeNest Furniture P513,Home & Kitchen,Furniture,PrimeNest,2295.78,3577.44,4.0
P00848,Nova Furniture Q27,Home & Kitchen,Furniture,Nova,2223.95,3949.14,4.5
P00849,Nova Fiction R85,Books,Fiction,Nova,368.56,755.05,3.7
P00850,Vistara Storage S457,Home & Kitchen,Storage,VISTARA,2137.17,3869.60,3.7
P00851,Orbito Nutrition Accessories T823,Sports & Fitness,Nutrition Accessories,Orbito,1845.31,2510.32,4.3
P00852,Echo Fragrance U399,Beauty,Fragrance,Echo,1118.55,1617.77,4.2
P00853,Altura Smartphones V788,Electronics,Smartphones,Altura,14663.47,17731.70,4.5
P00854,Solace Home Decor W268,Home & Kitchen,Home Decor,Solace,1054.84,1415.00,3.6
P00855,Echo Home Appliances X550,Appliances,Home Appliances,Echo,13434.08,17265.49,3.0
P00856,Mira Bedding Y711,Home & Kitchen,Bedding,Mira,3597.42,4590.71,4.1
P00857,Vistara Laptops Z245,Electronics,Laptops,Vistara,4966.92,9277.59,5.0
P00858,Echo Hair Care A734,Beauty,Hair Care,Echo,362.80,543.14,3.6
P00859,Rivon Home Decor B825,Home & Kitchen,Home Decor,Rivon,1198.24,2164.65,4.6
P00860,Vistara Cookware C693,Home & Kitchen,Cookware,Vistara,2065.33,3387.04,3.7
P00861,UrbanPeak Kitchen Appliances D856,Appliances,kitchen appliances,UrbanPeak,3866.49,5374.27,3.6
P00862,Rivon Children E396,Books,Children,Rivon,532.37,752.21,4.5
P00863,BlueArc Smart Watches F233,Electronics,Smart Watches,BlueArc,0,10338.07,4.0
P00864,Cresta Smart Watches G226,Electronics,Smart Watches,Cresta,3631.38,5889.87,3.4
P00865,Zenix Makeup H289,Beauty,Makeup,Zenix,709.61,1081.90,4.1
P00866,Mira Watches I139,Fashion,Watches,Mira,1637.80,2572.24,3.8
P00867,UrbanPeak Kitchen Appliances J293,Appliances,Kitchen Appliances,UrbanPeak,3405.86,6656.96,3.2
P00868,Cresta Cookware K781,Home & Kitchen,Cookware,Cresta,5083.99,9546.02,3.7
P00869,Kairo Home Appliances L72,Appliances,Home Appliances,Kairo,2190.56,0,4.0
P00870,Zenova Smart Watches M126,Electronics,Smart Watches,Zenova,15504.14,19124.34,3.7
P00871,Solace Smart Watches N221,Electronics,Smart Watches,Solace,6598.18,11648.52,4.8
P00872,Zenix Kitchen Appliances O30,Appliances,Kitchen Appliances,Zenix,5277.90,6396.44,4.0
P00873,Mira Nutrition Accessories P368,Sports & Fitness,Nutrition Accessories,Mira,3474.33,6264.35,4.3
P00874,Nexa Footwear Q922,Fashion,Footwear,Nexa,1171.74,1759.80,4.2
P00875,Zenova Kitchen Appliances R665,Appliances,Kitchen Appliances,Zenova,7248.80,9897.55,4.8
P00876,Nova Men Clothing S137,Fashion,Men Clothing,Nova,628.09,1020.14,3.1
P00877,Aster Storage T308,Home & Kitchen,Storage,Aster,3507.05,5107.62,3.9
P00878,Zenix Home Decor U40,Home & Kitchen,Home Decor,Zenix,2561.27,4996.09,3.8
P00879,MintLeaf Furniture V844,Home & Kitchen,Furniture,MintLeaf,4188.30,7751.38,4.4
P00880,Zenova Children W567,Books,Children,Zenova,505.82,719.16,4.1
P00881,Rivon Watches X190,Fashion,Watches,Rivon,2568.51,3344.22,4.1
P00882,Vistara Footwear Y215,Fashion,Footwear,Vistara,0,"₹2,915.23",3.5
P00883,UrbanPeak Fitness Equipment Z143,Sports & Fitness,Fitness Equipment,UrbanPeak,1092.76,2067.10,3.0
P00884,Zenix Kitchen Appliances A679,Appliances,Kitchen Appliances,Zenix ,6051.00,9363.80,4.1
P00885,Altura Yoga B379,Sports & Fitness,Yoga,Altura,1056.36,1285.48,4.0
P00886,BlueArc Smartphones C965,Electronics,Smartphones,BlueArc,7739.71,13283.19,4.2
P00887,Nova Makeup D351,Beauty,Makeup,Nova,483.02,1007.30,4.4
P00888,Echo Storage E850,Home & Kitchen,Storage,Echo,2317.87,3285.25,3.9
P00889,Orbito Women Clothing F748,Fashion,Women Clothing,Orbito,1940.47,2476.99,4.2
P00890,BlueArc Smart Watches G84,Electronics,Smart Watches,BlueArc,5610.10,8995.88,4.6
P00891,UrbanPeak Cooling H770,Appliances,Cooling,UrbanPeak,6299.86,12771.51,4.0
P00892,MintLeaf Storage I804,Home & Kitchen,Storage,MintLeaf,3648.99,7110.32,4.8
P00893,Vistara Snacks J537,Appliance,Snacks,Vistara,232.07,353.23,5.0
P00894,UrbanPeak Yoga K157,Sports & Fitness,Yoga,UrbanPeak,2992.59,4308.67,3.1
P00895,BlueArc Cleaning L377,Appliances,Cleaning,BlueArc,2971.47,4535.02,3.5
P00896,Nova Hair Care M578,Beauty,Hair Care,Nova,578.13,1110.39,4.1
P00897,Mira Headphones N546,Electronics,Headphones,Mira,7101.08,10053.35,5.0
P00898,Zenix Smart Watches O334,Electronics,Smart Watches,Zenix,9644.08,15168.15,4.3
P00899,UrbanPeak Yoga P731,Sports & Fitness,Yoga,UrbanPeak,2297.48,4465.45,4.4
P00900,Vertex Storage Q791,Home & Kitchen,Storage,Vertex,1950.30,2393.36,4.5
P00901,PrimeNest Personal Care R396,Beauty,Personal Care,PrimeNest,1379.71,1984.01,3.8
P00902,Orbito Home Appliances S27,Appliances,Home Appliances,Orbito,7284.42,11872.07,4.1
P00903,Kairo Nutrition Accessories T768,Sports & Fitness,Nutrition Accessories,Kairo,3673.35,7557.72,3.8
P00904,Aster Fitness Equipment U995,Sports & Fitness,Fitness Equipment,,1683.61,3383.15,3.9
P00905,BlueArc Outdoor V262,Sports & Fitness,Outdoor,BlueArc,1445.78,1760.23,3.7
P00906,MintLeaf Headphones W419,Electronics,Headphones,MintLeaf,6611.64,,3.9
P00907,Zenix Smart Watches X890,Electronics,Smart Watches,Zenix,2678.59,5301.07,N/A
P00908,Zenix Sportswear Y862,Sports & Fitness,Sportswear,Zenix,1755.58,-499.00,4.5
P00909,Nexa Men Clothing Z424,Fashion,Men Clothing,,1796.82,2606.74,4.1
P00910,Zenova Watches A932,Fashion,Watches,Zenova,1618.23,2022.69,4.0
P00911,PrimeNest Cooling B733,Appliances,Cooling,PrimeNest,5535.60,7805.75,3.4
